severity	split	model_id	asset	detail	path
required	train	00000061	latent.features	rotation 19 features shape (7, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000061_19/features.npy
required	train	00000061	latent.features	rotation 20 features shape (7, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000061_20/features.npy
required	train	00000061	latent.features	rotation 21 features shape (7, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000061_21/features.npy
required	train	00000061	latent.features	rotation 22 features shape (7, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000061_22/features.npy
required	train	00000061	latent.features	rotation 23 features shape (7, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000061_23/features.npy
required	train	00000070	latent.features	rotation 0 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000070_0/features.npy
required	train	00000070	latent.features	rotation 1 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000070_1/features.npy
required	train	00000070	latent.features	rotation 2 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000070_2/features.npy
required	train	00000070	latent.features	rotation 3 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000070_3/features.npy
required	train	00000070	latent.features	rotation 4 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000070_4/features.npy
required	train	00000070	latent.features	rotation 5 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000070_5/features.npy
required	train	00000070	latent.features	rotation 6 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000070_6/features.npy
required	train	00000070	latent.features	rotation 7 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000070_7/features.npy
required	train	00000070	latent.features	rotation 8 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000070_8/features.npy
required	train	00000070	latent.features	rotation 9 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000070_9/features.npy
required	train	00000070	latent.features	rotation 10 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000070_10/features.npy
required	train	00000070	latent.features	rotation 11 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000070_11/features.npy
required	train	00000070	latent.features	rotation 12 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000070_12/features.npy
required	train	00000070	latent.features	rotation 13 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000070_13/features.npy
required	train	00000070	latent.features	rotation 14 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000070_14/features.npy
required	train	00000070	latent.features	rotation 15 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000070_15/features.npy
required	train	00000070	latent.features	rotation 16 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000070_16/features.npy
required	train	00000070	latent.features	rotation 17 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000070_17/features.npy
required	train	00000070	latent.features	rotation 18 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000070_18/features.npy
required	train	00000070	latent.features	rotation 19 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000070_19/features.npy
required	train	00000070	latent.features	rotation 20 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000070_20/features.npy
required	train	00000070	latent.features	rotation 21 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000070_21/features.npy
required	train	00000070	latent.features	rotation 22 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000070_22/features.npy
required	train	00000070	latent.features	rotation 23 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000070_23/features.npy
required	train	00000168	latent.features	rotation 0 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000168_0/features.npy
required	train	00000168	latent.features	rotation 1 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000168_1/features.npy
required	train	00000168	latent.features	rotation 2 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000168_2/features.npy
required	train	00000168	latent.features	rotation 3 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000168_3/features.npy
required	train	00000168	latent.features	rotation 4 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000168_4/features.npy
required	train	00000168	latent.features	rotation 5 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000168_5/features.npy
required	train	00000168	latent.features	rotation 6 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000168_6/features.npy
required	train	00000168	latent.features	rotation 7 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000168_7/features.npy
required	train	00000168	latent.features	rotation 8 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000168_8/features.npy
required	train	00000168	latent.features	rotation 9 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000168_9/features.npy
required	train	00000168	latent.features	rotation 10 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000168_10/features.npy
required	train	00000168	latent.features	rotation 11 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000168_11/features.npy
required	train	00000168	latent.features	rotation 12 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000168_12/features.npy
required	train	00000168	latent.features	rotation 13 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000168_13/features.npy
required	train	00000168	latent.features	rotation 14 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000168_14/features.npy
required	train	00000168	latent.features	rotation 15 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000168_15/features.npy
required	train	00000168	latent.features	rotation 16 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000168_16/features.npy
required	train	00000168	latent.features	rotation 17 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000168_17/features.npy
required	train	00000168	latent.features	rotation 18 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000168_18/features.npy
required	train	00000168	latent.features	rotation 19 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000168_19/features.npy
required	train	00000168	latent.features	rotation 20 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000168_20/features.npy
required	train	00000168	latent.features	rotation 21 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000168_21/features.npy
required	train	00000168	latent.features	rotation 22 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000168_22/features.npy
required	train	00000168	latent.features	rotation 23 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000168_23/features.npy
required	train	00000329	latent.features	rotation 0 features shape (12, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000329_0/features.npy
required	train	00000329	latent.features	rotation 1 features shape (12, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000329_1/features.npy
required	train	00000329	latent.features	rotation 2 features shape (12, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000329_2/features.npy
required	train	00000329	latent.features	rotation 3 features shape (12, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000329_3/features.npy
required	train	00000329	latent.features	rotation 4 features shape (12, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000329_4/features.npy
required	train	00000329	latent.features	rotation 5 features shape (12, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000329_5/features.npy
required	train	00000329	latent.features	rotation 6 features shape (12, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000329_6/features.npy
required	train	00000329	latent.features	rotation 7 features shape (12, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000329_7/features.npy
required	train	00000329	latent.features	rotation 8 features shape (12, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000329_8/features.npy
required	train	00000329	latent.features	rotation 9 features shape (12, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000329_9/features.npy
required	train	00000329	latent.features	rotation 10 features shape (12, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000329_10/features.npy
required	train	00000329	latent.features	rotation 11 features shape (12, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000329_11/features.npy
required	train	00000329	latent.features	rotation 12 features shape (12, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000329_12/features.npy
required	train	00000329	latent.features	rotation 13 features shape (12, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000329_13/features.npy
required	train	00000329	latent.features	rotation 14 features shape (12, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000329_14/features.npy
required	train	00000329	latent.features	rotation 15 features shape (12, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000329_15/features.npy
required	train	00000329	latent.features	rotation 16 features shape (12, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000329_16/features.npy
required	train	00000329	latent.features	rotation 17 features shape (12, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000329_17/features.npy
required	train	00000329	latent.features	rotation 18 features shape (12, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000329_18/features.npy
required	train	00000329	latent.features	rotation 19 features shape (12, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000329_19/features.npy
required	train	00000329	latent.features	rotation 20 features shape (12, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000329_20/features.npy
required	train	00000329	latent.features	rotation 21 features shape (12, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000329_21/features.npy
required	train	00000329	latent.features	rotation 22 features shape (12, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000329_22/features.npy
required	train	00000329	latent.features	rotation 23 features shape (12, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000329_23/features.npy
required	train	00000348	latent.features	rotation 0 features shape (20, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000348_0/features.npy
required	train	00000348	latent.features	rotation 1 features shape (20, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000348_1/features.npy
required	train	00000348	latent.features	rotation 2 features shape (20, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000348_2/features.npy
required	train	00000348	latent.features	rotation 3 features shape (20, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000348_3/features.npy
required	train	00000348	latent.features	rotation 4 features shape (20, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000348_4/features.npy
required	train	00000348	latent.features	rotation 5 features shape (20, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000348_5/features.npy
required	train	00000348	latent.features	rotation 6 features shape (20, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000348_6/features.npy
required	train	00000348	latent.features	rotation 7 features shape (20, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000348_7/features.npy
required	train	00000348	latent.features	rotation 8 features shape (20, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000348_8/features.npy
required	train	00000348	latent.features	rotation 9 features shape (20, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000348_9/features.npy
required	train	00000348	latent.features	rotation 10 features shape (20, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000348_10/features.npy
required	train	00000348	latent.features	rotation 11 features shape (20, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000348_11/features.npy
required	train	00000348	latent.features	rotation 12 features shape (20, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000348_12/features.npy
required	train	00000348	latent.features	rotation 13 features shape (20, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000348_13/features.npy
required	train	00000348	latent.features	rotation 14 features shape (20, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000348_14/features.npy
required	train	00000348	latent.features	rotation 15 features shape (20, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000348_15/features.npy
required	train	00000348	latent.features	rotation 16 features shape (20, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000348_16/features.npy
required	train	00000348	latent.features	rotation 17 features shape (20, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000348_17/features.npy
required	train	00000348	latent.features	rotation 18 features shape (20, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000348_18/features.npy
required	train	00000348	latent.features	rotation 19 features shape (20, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000348_19/features.npy
required	train	00000348	latent.features	rotation 20 features shape (20, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000348_20/features.npy
required	train	00000348	latent.features	rotation 21 features shape (20, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000348_21/features.npy
required	train	00000348	latent.features	rotation 22 features shape (20, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000348_22/features.npy
required	train	00000348	latent.features	rotation 23 features shape (20, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000348_23/features.npy
required	train	00000356	latent.features	rotation 0 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000356_0/features.npy
required	train	00000356	latent.features	rotation 1 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000356_1/features.npy
required	train	00000356	latent.features	rotation 2 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000356_2/features.npy
required	train	00000356	latent.features	rotation 3 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000356_3/features.npy
required	train	00000356	latent.features	rotation 4 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000356_4/features.npy
required	train	00000356	latent.features	rotation 5 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000356_5/features.npy
required	train	00000356	latent.features	rotation 6 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000356_6/features.npy
required	train	00000356	latent.features	rotation 7 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000356_7/features.npy
required	train	00000356	latent.features	rotation 8 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000356_8/features.npy
required	train	00000356	latent.features	rotation 9 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000356_9/features.npy
required	train	00000356	latent.features	rotation 10 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000356_10/features.npy
required	train	00000356	latent.features	rotation 11 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000356_11/features.npy
required	train	00000356	latent.features	rotation 12 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000356_12/features.npy
required	train	00000356	latent.features	rotation 13 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000356_13/features.npy
required	train	00000356	latent.features	rotation 14 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000356_14/features.npy
required	train	00000356	latent.features	rotation 15 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000356_15/features.npy
required	train	00000356	latent.features	rotation 16 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000356_16/features.npy
required	train	00000356	latent.features	rotation 17 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000356_17/features.npy
required	train	00000356	latent.features	rotation 18 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000356_18/features.npy
required	train	00000356	latent.features	rotation 19 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000356_19/features.npy
required	train	00000356	latent.features	rotation 20 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000356_20/features.npy
required	train	00000356	latent.features	rotation 21 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000356_21/features.npy
required	train	00000356	latent.features	rotation 22 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000356_22/features.npy
required	train	00000356	latent.features	rotation 23 features shape (14, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000356_23/features.npy
required	train	00000413	latent.features	rotation 0 features shape (13, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000413_0/features.npy
required	train	00000413	latent.features	rotation 1 features shape (13, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000413_1/features.npy
required	train	00000413	latent.features	rotation 2 features shape (13, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000413_2/features.npy
required	train	00000413	latent.features	rotation 3 features shape (13, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000413_3/features.npy
required	train	00000413	latent.features	rotation 4 features shape (13, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000413_4/features.npy
required	train	00000413	latent.features	rotation 5 features shape (13, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000413_5/features.npy
required	train	00000413	latent.features	rotation 6 features shape (13, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000413_6/features.npy
required	train	00000413	latent.features	rotation 7 features shape (13, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000413_7/features.npy
required	train	00000413	latent.features	rotation 8 features shape (13, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000413_8/features.npy
required	train	00000413	latent.features	rotation 9 features shape (13, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000413_9/features.npy
required	train	00000413	latent.features	rotation 10 features shape (13, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000413_10/features.npy
required	train	00000413	latent.features	rotation 11 features shape (13, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000413_11/features.npy
required	train	00000413	latent.features	rotation 12 features shape (13, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000413_12/features.npy
required	train	00000413	latent.features	rotation 13 features shape (13, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000413_13/features.npy
required	train	00000413	latent.features	rotation 14 features shape (13, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000413_14/features.npy
required	train	00000413	latent.features	rotation 15 features shape (13, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000413_15/features.npy
required	train	00000413	latent.features	rotation 16 features shape (13, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000413_16/features.npy
required	train	00000413	latent.features	rotation 17 features shape (13, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000413_17/features.npy
required	train	00000413	latent.features	rotation 18 features shape (13, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000413_18/features.npy
required	train	00000413	latent.features	rotation 19 features shape (13, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000413_19/features.npy
required	train	00000413	latent.features	rotation 20 features shape (13, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000413_20/features.npy
required	train	00000413	latent.features	rotation 21 features shape (13, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000413_21/features.npy
required	train	00000413	latent.features	rotation 22 features shape (13, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000413_22/features.npy
required	train	00000413	latent.features	rotation 23 features shape (13, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000413_23/features.npy
required	train	00000418	latent.features	rotation 0 features shape (13, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000418_0/features.npy
required	train	00000418	latent.features	rotation 1 features shape (13, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000418_1/features.npy
required	train	00000418	latent.features	rotation 2 features shape (13, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000418_2/features.npy
required	train	00000418	latent.features	rotation 3 features shape (13, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000418_3/features.npy
required	train	00000418	latent.features	rotation 4 features shape (13, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000418_4/features.npy
required	train	00000418	latent.features	rotation 5 features shape (13, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000418_5/features.npy
required	train	00000418	latent.features	rotation 6 features shape (13, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000418_6/features.npy
required	train	00000418	latent.features	rotation 7 features shape (13, 64), expected [F,32]	/mnt/d/data/ae_cache/1119_deepcad_aug1_11k_24/00000418_7/features.npy
