list_path	model_id	reason	detail
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00147448	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00147448
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00150692	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00150692
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00152486	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00152486
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00153681	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00153681
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00155453	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00155453
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00159715	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00159715
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00162714	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00162714
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00164286	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00164286
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00164767	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00164767
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00165819	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00165819
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00166492	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00166492
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00168334	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00168334
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00168348	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00168348
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00171037	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00171037
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00172417	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00172417
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00173359	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00173359
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00173822	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00173822
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00174247	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00174247
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00174708	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00174708
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00176143	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00176143
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00177687	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00177687
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00178084	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00178084
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00178585	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00178585
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00178800	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00178800
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00180165	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00180165
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00180599	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00180599
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00181724	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00181724
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00182073	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00182073
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00182536	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00182536
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00182742	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00182742
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00183450	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00183450
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00183902	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00183902
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00184074	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00184074
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00184080	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00184080
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00189806	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00189806
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00191110	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00191110
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00191389	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00191389
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00191703	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00191703
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00193419	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00193419
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00194199	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00194199
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00194450	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00194450
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00196070	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00196070
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00196403	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00196403
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00199689	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00199689
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00200085	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00200085
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00200341	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00200341
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00201539	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00201539
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00208225	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00208225
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00208619	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00208619
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00208774	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00208774
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00209413	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00209413
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00210938	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00210938
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00211373	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00211373
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00212092	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00212092
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00212654	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00212654
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00215648	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00215648
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00216313	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00216313
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00216498	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00216498
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00217987	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00217987
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00219747	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00219747
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00219873	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00219873
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00219905	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00219905
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00220804	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00220804
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00221043	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00221043
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00223167	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00223167
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00227198	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00227198
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00227206	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00227206
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00227589	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00227589
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00230502	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00230502
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00231163	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00231163
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00231914	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00231914
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00232505	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00232505
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00232553	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00232553
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00237720	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00237720
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00238018	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00238018
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00241763	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00241763
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00242121	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00242121
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00242841	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00242841
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00246183	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00246183
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00246417	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00246417
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00247277	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00247277
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00247524	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00247524
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00250321	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00250321
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00250749	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00250749
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00252831	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00252831
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00254167	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00254167
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00256615	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00256615
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00263026	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00263026
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00263945	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00263945
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00263984	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00263984
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00265399	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00265399
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00270782	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00270782
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00270826	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00270826
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00271012	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00271012
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00271237	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00271237
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00271325	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00271325
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00272006	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00272006
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00273176	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00273176
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00273687	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00273687
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00274627	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00274627
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00275154	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00275154
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00276263	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00276263
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00276904	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00276904
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00278062	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00278062
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00278670	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00278670
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00281353	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00281353
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00281863	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00281863
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00282314	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00282314
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00284215	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00284215
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00284687	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00284687
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00285719	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00285719
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00285735	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00285735
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00288875	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00288875
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00290656	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00290656
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00293761	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00293761
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00294789	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00294789
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00296001	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00296001
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00296154	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00296154
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00297937	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00297937
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00299973	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00299973
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00300036	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00300036
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00301872	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00301872
src/brepnet/data/list/deduplicated_deepcad_training_7_30.txt	00302201	missing_condition_dir	/mnt/d/data/deepcad_v7_cond/00302201
